NAME_CANDIDATE,CON_LOC,CON_LOCAL,CON_LITERAL,CON_INVOCATION,CON_IF,CON_CONDITIONAL,CON_SWITCH,CON_VAR_ACCESS,CON_TYPE_ACCESS,CON_FIELD_ACCESS,CON_ASSERT,CON_ASSIGN,CON_TYPED_ELEMENTS,CON_PACKAGE,LOC_CANDIDATE,NUM_LOCAL,NUM_LITERAL,NUM_INVOCATION,NUM_IF,NUM_CONDITIONAL,NUM_SWITCH,NUM_VAR_ACCESS,NUM_TYPE_ACCESS,NUM_FIELD_ACCESS,NUM_ASSIGN,NUM_TYPED_ELE,NUM_PACKAGE,LOC_RATIO,VAR_ACCESS_COUPLING,VAR_ACCESS_COUPLING_2,VAR_ACCESS_COHESION,VAR_ACCESS_COHESION_2,FIELD_ACCESS_COUPLING,FIELD_ACCESS_COUPLING_2,FIELD_ACCESS_COHESION,FIELD_ACCESS_COHESION_2,INVOCATION_COUPLING,INVOCATION_COHESION,TYPE_ACCESS_COUPLING,TYPE_ACCESS_COUPLING_2,TYPE_ACCESS_COHESION,TYPE_ACCESS_COHESION_2,TYPED_ELEMENTS_COUPLING,TYPED_ELEMENTS_COHESION,PACKAGE_COUPLING,PACKAGE_COUPLING_2,PACKAGE_COHESION,PACKAGE_COHESION_2
getTableWithHeader,16,3,1,19,1,0,0,20,1,0,0,0,49,83,4,1,1,6,0,0,0,2,0,0,0,18,24,0.2,0.153846153846154,0,0.666666666666667,0,0,0,0,0,1,0.333333333333333,0,0,0,0,1,0.333333333333333,0.666666666666667,0.175,0.333333333333333,1
parseSearchSource,26,5,1,32,4,0,0,33,12,0,0,0,103,189,132,23,1,57,36,0,0,113,12,0,14,330,465,0.835443037974684,1,1,0.6,0.08,0,0,0,0,1,0.04,1,0.25,0.04,0.04,1,0.6,1,0,1,0
buildDisplayHeaders,12,5,0,14,0,0,0,23,3,4,0,0,49,88,43,13,1,24,8,0,0,46,3,3,2,115,237,0.781818181818182,1,1,0.333333333333333,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0.5,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.931034482758621,0.333333333333333,1
buildDisplayHeaders,23,11,1,24,1,0,0,49,6,5,0,0,110,170,43,13,1,24,8,0,0,46,3,3,2,115,237,0.651515151515152,1,1,0.333333333333333,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0.25,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333
buildWidths,23,11,1,24,1,0,0,49,6,5,0,0,110,170,25,8,1,6,3,1,0,30,1,2,4,64,74,0.520833333333333,1,0.5,0.5,0.166666666666667,1,0,0.166666666666667,0,1,0.166666666666667,0.25,0,0.166666666666667,0,1,0.5,0.5,0.413793103448276,0.166666666666667,0.333333333333333
addFieldStringsFromParameter,15,1,1,41,0,0,0,41,3,0,0,0,101,279,17,3,1,8,4,0,0,16,1,0,2,41,90,0.53125,1,1,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.666666666666667,1,0,1,0
execute,14,2,1,8,0,0,0,11,3,4,0,0,29,52,16,2,1,8,0,0,0,11,1,2,0,27,66,0.533333333333333,1,0.5,0.2,0.4,0.5,0,0.2,0,1,0.2,0.5,0,0.2,0,1,0.2,1,0.6,0.2,0.6
utf8StreamWriter,14,2,1,8,0,0,0,11,1,2,0,0,27,63,9,2,1,4,1,1,0,9,2,2,1,29,47,0.391304347826087,1,0,0.4,0,1,0,0.4,0,1,0.2,1,0,0.4,0,1,0.4,1,0,0.6,0
utf8StreamWriter,14,2,1,8,0,0,0,11,3,4,0,0,29,52,9,2,1,4,1,1,0,9,2,2,1,29,47,0.391304347826087,1,0,0.4,0,1,0,0.4,0,1,0.2,1,0,0.4,0,1,0.4,1,0,0.6,0
compileInternal,14,2,1,7,4,0,0,15,4,1,0,1,52,101,32,7,1,19,7,0,0,44,10,10,4,108,210,0.695652173913043,1,1,0.25,0.333333333333333,1,0.5,0.083333333333333,0.083333333333333,1,0.333333333333333,1,0.727272727272727,0.166666666666667,0.583333333333333,1,0.25,1,0.623376623376623,0.083333333333333,0.833333333333333
getScriptEngineServiceForLang,14,2,1,7,4,0,0,15,4,1,0,1,52,101,6,1,1,1,1,0,0,5,1,1,0,16,33,0.3,1,0,0.333333333333333,0,1,0,0.333333333333333,0,1,0.333333333333333,0.25,0,0.333333333333333,0,1,0.333333333333333,0.190476190476191,0,1,0
getScriptEngineServiceForLang,30,7,1,19,7,0,0,44,10,10,0,4,102,204,6,1,1,1,1,0,0,5,1,1,0,16,33,0.166666666666667,1,0,0.333333333333333,0,1,0,0.333333333333333,0,1,0.333333333333333,0.125,0,0.333333333333333,0,1,0.333333333333333,0.096385542168675,0,1,0
finishLeaf,14,0,0,6,0,0,0,14,15,9,0,5,48,56,7,0,1,3,1,0,0,8,8,8,3,36,41,0.333333333333333,1,0,0.25,0,1,0,0.25,0,1,0.25,0.533333333333333,0,1,0,1,1,1,0.5,0.25,0.75
getLeafCollector,14,3,0,3,2,0,0,20,10,10,0,4,51,55,14,0,0,3,0,0,0,9,5,5,1,32,48,0.5,1,0,1,0,1,0,1,0,1,0.333333333333333,1,0,1,0,1,1,1,0.537037037037037,0.333333333333333,1
reduceBuckets,10,1,0,10,3,0,0,18,19,11,0,1,53,104,45,10,1,23,7,0,0,62,2,21,2,125,199,0.818181818181818,1,1,0.4,0.2,1,1,0.2,0.2,1,0.2,0.125,0,0.2,0,1,0.4,0.6,0,0.2,0
lat,22,1,1,19,5,0,0,23,12,12,0,0,80,154,6,0,1,1,1,0,0,4,4,3,1,17,19,0.214285714285714,1,1,0.666666666666667,0.333333333333333,1,1,0.666666666666667,0.333333333333333,1,0.333333333333333,0.307692307692308,0,1,0,1,0.666666666666667,0.555555555555556,0.194029850746269,0.666666666666667,1
lon,22,1,1,19,5,0,0,23,12,12,0,0,80,154,6,0,1,1,1,0,0,4,4,3,1,17,19,0.214285714285714,1,1,0.666666666666667,0.333333333333333,1,1,0.666666666666667,0.333333333333333,1,0.333333333333333,0.307692307692308,0,1,0,1,0.666666666666667,0.555555555555556,0.194029850746269,0.666666666666667,1
writeTo,9,1,0,9,0,0,0,17,2,8,0,0,29,56,6,0,0,6,0,0,0,9,1,4,0,17,32,0.4,1,0.416666666666667,0.2,1,1,0,0.2,0,1,0.2,1,0,0.2,0,1,0.2,0.407407407407407,0,1,0
writeTo,8,1,0,8,0,0,0,15,0,7,0,0,24,44,6,0,0,6,0,0,0,9,1,4,0,17,34,0.428571428571429,1,0.454545454545455,0.2,1,1,0,0.2,0,1,0.2,1,0,0.2,0,1,0.2,1,0.478260869565217,0.2,1
newCollector,7,0,0,3,2,0,0,15,14,13,0,3,43,79,28,5,1,9,2,0,0,26,1,0,0,62,96,0.8,1,0,1,0,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,1,1,0.303571428571429,0.333333333333333,1
recomputedSize,5,1,0,3,1,0,0,7,3,2,1,0,17,16,9,3,1,1,1,0,0,8,2,1,0,23,7,0.642857142857143,1,0,0.333333333333333,0,1,0,0.333333333333333,0,1,0.333333333333333,0.5,0,0.333333333333333,0,1,0.333333333333333,0.466666666666667,0,0.333333333333333,0
size,13,5,0,5,2,0,0,17,4,2,1,0,41,30,7,1,1,3,1,0,0,7,3,2,0,20,16,0.35,1,0.75,0.5,0.75,1,0,0.5,0,1,0.25,0.6,0,0.75,0,1,0.5,0.545454545454545,0,0.75,0
estimateBias,21,8,0,6,3,1,0,29,11,6,0,3,79,33,20,5,1,3,3,0,0,31,3,2,1,78,11,0.487804878048781,1,1,0.25,0.25,1,0,0.25,0,1,0.25,1,0.222222222222222,0.25,0.5,1,0.25,1,0.3,0.25,1
readFrom,6,6,0,6,0,0,0,12,1,0,0,0,26,45,8,2,1,2,1,0,0,6,1,1,0,17,22,0.571428571428571,1,0.166666666666667,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.666666666666667,1,0.423076923076923,0.333333333333333,0.666666666666667
bytesField,15,0,1,10,5,0,0,15,9,4,0,0,41,94,14,2,1,1,3,0,0,14,2,0,4,31,55,0.482758620689655,1,1,0.6,0.2,0,0,0,0,1,0.2,1,0,0.2,0,1,0.6,1,0,0.4,0
readTermStats,13,2,0,8,1,0,0,25,12,11,0,6,62,96,17,6,1,5,1,0,0,22,2,1,3,50,56,0.566666666666667,1,1,0.5,0.25,1,0,0.25,0,1,0.25,0.181818181818182,0,0.25,0,1,0.5,1,0.863636363636364,0.25,1
readFieldStats,13,2,0,8,1,0,0,25,12,11,0,6,62,96,16,8,1,11,1,0,0,22,4,0,1,54,149,0.551724137931034,1,0.461538461538462,0.75,0.5,0,0,0,0,1,0.25,1,0,0.25,0,1,0.75,1,0,0.25,0
getInternalNestedIdentity,60,19,1,53,9,0,0,85,9,0,1,7,207,641,50,14,1,20,6,0,0,56,2,1,13,134,187,0.454545454545455,1,1,0.142857142857143,0.142857142857143,1,0,0.142857142857143,0,1,0.142857142857143,1,0,0.142857142857143,0,1,0.142857142857143,1,0.777777777777778,0.142857142857143,0.571428571428571
getSearchFields,60,19,1,53,9,0,0,85,9,0,1,7,207,641,21,3,1,16,5,0,0,23,1,0,3,61,194,0.259259259259259,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,0.333333333333333,0,0.333333333333333,0,1,0.333333333333333,0.521739130434783,0.515151515151515,0.333333333333333,1
parseSubSearchContext,11,4,1,13,2,0,0,19,1,0,0,0,53,136,25,5,1,9,5,0,0,42,16,13,5,101,210,0.694444444444444,1,0.75,0.125,0.25,1,1,0.125,0.125,1,0.125,1,1,0.125,0.125,1,0.125,1,0.916666666666667,0.125,0.5
parseInnerHits,5,2,0,5,1,0,0,9,1,0,0,0,20,60,19,4,1,5,3,0,0,24,5,4,3,65,151,0.791666666666667,1,0,0.25,0,1,1,0.25,0.25,1,0.25,1,0,0.25,0,1,0.25,1,0.893617021276596,0.25,0.75
readFrom,5,1,0,2,1,0,0,4,0,0,0,0,10,20,5,0,0,4,0,0,0,8,4,4,4,24,38,0.5,1,0,0.25,0,1,0,0.25,0,1,0.5,1,0,1,0,1,1,1,0.695652173913043,0.5,1
filterSnippets,59,21,1,56,7,1,0,85,17,11,0,7,238,339,24,7,1,15,5,0,0,25,3,2,1,62,128,0.289156626506024,1,0.5,0.5,0.75,1,0,0.25,0,1,0.5,1,0,0.25,0,1,0.5,1,0,0.25,0
searchFilter,25,5,1,27,6,0,0,12,28,2,0,0,106,144,13,2,1,4,3,0,0,10,6,3,0,38,46,0.342105263157895,1,1,0.333333333333333,0.5,1,0,0.333333333333333,0,1,0.166666666666667,0.666666666666667,0.16,0.333333333333333,0.5,1,0.333333333333333,1,0.43859649122807,0.166666666666667,1
clear,5,0,0,5,1,0,0,6,7,6,0,2,21,40,6,0,1,1,0,0,0,5,5,5,4,24,28,0.545454545454545,1,0,0.2,0,1,0,0.2,0,1,0.2,0.454545454545455,0,1,0,1,0.4,0.5,0,0.6,0
getFlagsString,4,4,1,4,0,0,0,6,5,1,0,0,26,42,18,1,1,5,5,0,0,21,10,5,5,68,88,0.818181818181818,1,1,0.857142857142857,0.142857142857143,1,0,0.142857142857143,0,1,0.142857142857143,1,0,0.714285714285714,0,1,0.857142857142857,0.714285714285714,0.688311688311688,0.714285714285714,1
get,8,3,0,3,2,0,0,8,3,3,0,0,23,40,18,3,1,11,2,0,0,20,10,8,1,69,113,0.692307692307692,1,0.5,0.4,0.2,1,0,0.4,0,1,0.2,1,0.8,0.2,0.6,1,0.4,1,0.925925925925926,0.4,0.8
findContext,17,2,1,23,0,0,0,22,10,2,0,0,61,100,7,1,1,2,1,0,0,6,2,1,0,15,24,0.291666666666667,1,1,0.5,0.25,1,0,0.25,0,1,0.25,1,0.142857142857143,0.25,0.25,1,0.5,0.259259259259259,0.245901639344262,0.5,1
createAndPutContext,23,2,1,26,2,0,0,28,12,4,0,1,78,115,13,2,1,7,1,0,0,8,3,0,1,28,32,0.361111111111111,1,0.5,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,0.3,0,0.666666666666667,0,1,0.333333333333333,1,0.303030303030303,0.333333333333333,0.666666666666667
build,71,8,1,45,20,0,0,86,30,15,0,0,224,539,7,1,0,4,1,0,0,9,8,7,0,29,36,0.08974358974359,1,0,0.5,0,1,0,0.5,0,1,0.25,1,0,0.75,0,1,0.75,1,0.146853146853147,0.5,0.75
addCandidates,12,8,0,8,0,1,0,38,19,17,0,0,87,152,7,2,1,5,0,0,0,12,6,5,1,36,55,0.368421052631579,1,1,0.75,0.25,1,1,0.75,0.25,1,0.25,1,0,0.75,0,1,0.75,0.25,0,0.25,0
preFilter,12,8,0,8,0,1,0,38,19,17,0,0,87,152,12,1,1,3,1,0,0,9,5,3,0,27,63,0.5,1,1,0.5,0.25,1,0,0.25,0,1,0.25,1,0.166666666666667,0.25,0.5,1,0.5,1,0.173469387755102,0.5,0.75
scoreBigram,6,1,0,8,1,0,0,18,5,7,0,0,39,77,7,1,1,5,1,0,0,13,4,6,0,35,40,0.538461538461538,1,0.4,0.75,0.5,1,0.4,0.5,0.5,1,0.5,0.75,0.333333333333333,0.5,0.25,1,0.75,0.53125,0.333333333333333,1,0.25
innerToXContent,3,0,0,3,0,0,0,5,1,0,0,0,9,38,10,0,1,5,2,0,0,15,10,10,0,40,76,0.769230769230769,1,0.625,0.2,1,1,0,0.2,0,1,0.2,1,1,0.8,0.8,1,0.8,1,0,0.4,0
reset,9,1,0,6,0,0,0,9,0,0,0,0,18,42,4,0,0,3,0,0,0,9,6,6,3,24,42,0.307692307692308,1,0,0.333333333333333,0,1,0,0.333333333333333,0,1,0.333333333333333,1,0,1,0,1,1,1,0.363636363636364,1,1
queryTerms,14,10,0,14,0,0,0,32,2,5,0,0,65,161,11,3,0,9,0,0,0,11,2,2,0,32,76,0.44,1,0.375,0.25,0.5,1,0,0.25,0,1,0.25,1,0.5,0.25,0.25,1,0.25,0.857142857142857,0,1,0
snapshot,50,11,1,40,8,0,0,54,12,7,0,6,152,198,6,1,0,10,1,0,0,7,3,1,0,26,58,0.107142857142857,1,0.8,0.333333333333333,0.666666666666667,1,0,0.333333333333333,0,1,0.666666666666667,0.6,0,1,0,1,0.666666666666667,1,0,0.666666666666667,0
currentSnapshots,12,7,0,11,0,0,0,14,7,1,0,0,40,99,42,7,1,33,9,0,0,32,6,3,0,98,159,0.777777777777778,1,1,0.5,0.25,1,1,0.25,0.125,1,0.5,1,0.333333333333333,0.125,0.125,1,0.5,0.875,0.571428571428571,0.625,0.375
validate,13,4,1,20,1,0,0,26,10,4,0,2,71,137,26,1,1,35,8,0,0,29,5,2,0,107,261,0.666666666666667,1,1,0.111111111111111,0.111111111111111,1,0,0.111111111111111,0,1,0.111111111111111,1,1,0.222222222222222,0.111111111111111,1,0.777777777777778,1,1,0.222222222222222,0.111111111111111
skipBytes,5,1,0,6,1,0,0,10,5,5,0,0,25,38,4,1,0,3,0,0,0,4,3,1,0,13,11,0.444444444444444,1,1,0.666666666666667,0.333333333333333,0.2,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.666666666666667,0.666666666666667,0,0.333333333333333,0
nodeChannel,45,13,0,32,4,0,0,60,16,4,1,8,141,262,6,1,1,3,1,0,0,6,1,1,0,16,41,0.117647058823529,1,1,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,0.2,0,0.333333333333333,0,1,0.666666666666667,1,0,0.333333333333333,0
info,10,2,1,5,2,0,0,21,12,11,0,2,57,87,6,1,1,2,1,0,0,3,2,1,0,14,16,0.375,1,0,0.666666666666667,0,1,0,0.333333333333333,0,1,0.333333333333333,0.166666666666667,0,0.666666666666667,0,1,0.666666666666667,1,0,1,0
number,5,1,1,5,1,0,0,3,2,0,0,0,13,25,9,1,1,10,2,0,0,11,7,7,0,47,56,0.642857142857143,1,1,0.25,0.25,1,1,0.25,0.25,1,0.25,0.875,0,0.5,0,1,0.25,0.875,0.729166666666667,0.5,1
toString,7,1,1,10,2,0,0,11,7,7,0,0,40,56,7,1,1,5,1,0,0,3,2,0,0,15,25,0.5,0.5,0,0.75,0,0,0,0,0,1,0.25,0.222222222222222,0,0.5,0,1,0.25,0.38,0,1,0
setSimilarity,40,18,1,38,0,1,0,54,15,10,0,0,192,226,4,1,0,3,0,1,0,3,0,0,0,10,19,0.090909090909091,1,0.5,0.333333333333333,0.666666666666667,0,0,0,0,1,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.666666666666667,0
setSimilarity,61,24,1,63,0,2,0,82,26,12,0,0,290,360,4,1,0,3,0,1,0,3,0,0,0,10,19,0.061538461538462,1,0.5,0.333333333333333,0.666666666666667,0,0,0,0,1,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.666666666666667,0
assertEmptyOrOnlyDefaultMappings,8,2,1,17,0,0,0,9,4,1,0,0,39,47,11,3,1,18,1,0,0,10,0,0,0,37,107,0.578947368421053,1,1,0.428571428571429,0.428571428571429,0,0,0,0,1,0.142857142857143,0,0,0,0,1,0.428571428571429,1,1,1,0.285714285714286
assertNonEmptySettings,8,2,1,17,0,0,0,9,4,1,0,0,39,47,6,2,1,9,0,0,0,6,0,0,0,18,46,0.428571428571429,1,0.2,0.6,0.2,0,0,0,0,1,0.2,0,0,0,0,1,0.6,1,1,1,0.2
createRandomDelimiter,45,18,1,90,4,0,0,53,11,1,0,3,245,275,16,3,1,4,2,0,0,10,1,0,4,29,25,0.262295081967213,1,0,0.25,0,0,0,0,0,1,0.25,1,0,0.25,0,1,0.25,0.015151515151515,0,0.25,0
checkStats,17,6,1,56,0,0,0,26,5,4,0,1,152,119,22,9,1,35,0,0,0,44,8,2,2,136,279,0.564102564102564,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333
checkAnalyzedFields,38,11,1,57,5,1,0,38,9,0,0,1,160,231,17,4,1,21,2,0,0,19,0,0,0,60,127,0.309090909090909,1,1,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,0,0,0,0,1,0.666666666666667,0,0,0,0
crateRandomTokens,45,18,1,90,4,0,0,53,11,1,0,3,245,275,8,4,1,2,0,0,0,10,0,1,1,33,19,0.150943396226415,1,1,0.2,0.4,1,0,0.2,0,1,0.2,0,0,0,0,1,0.2,0.12258064516129,0,0.8,0
createPayloads,45,18,1,90,4,0,0,53,11,1,0,3,245,275,41,6,1,21,3,0,1,27,3,0,1,77,170,0.476744186046512,1,0.777777777777778,0.333333333333333,0.666666666666667,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0.65,0.333333333333333,1
createString,45,18,1,90,4,0,0,53,11,1,0,3,245,275,38,4,1,12,2,0,1,35,4,0,6,81,164,0.457831325301205,1,1,0.5,0.25,0,0,0,0,1,0.25,1,1,0.25,0.25,1,0.5,1,1,0.25,0.25
checkParsedParameters,9,3,1,6,0,0,0,11,4,0,0,3,35,41,19,3,1,34,0,0,0,16,11,0,0,80,108,0.678571428571429,1,1,0.125,0.5,0,0,0,0,1,0.125,1,0,0.125,0,1,0.125,1,0,1,0
writeEmptyTermVector,20,6,1,12,0,0,0,25,3,0,0,6,77,120,27,12,1,19,0,0,0,30,7,3,0,93,140,0.574468085106383,1,1,0.192307692307692,0.115384615384615,1,0,0.038461538461539,0,1,0.038461538461539,1,0,0.038461538461539,0,1,0.192307692307692,1,1,0.153846153846154,0.153846153846154
checkIfStandardTermVector,20,6,1,12,0,0,0,25,3,0,0,6,77,120,5,1,1,10,0,0,0,4,3,0,0,21,26,0.2,1,0.2,0.75,0.25,0,0,0,0,1,0.5,1,0,0.75,0,1,0.75,1,0.142857142857143,0.75,0.5
writeStandardTermVector,20,6,1,12,0,0,0,25,3,0,0,6,77,120,28,12,1,20,0,0,0,33,7,3,0,102,155,0.583333333333333,1,1,0.259259259259259,0.148148148148148,1,0,0.037037037037037,0,1,0.037037037037037,1,0,0.037037037037037,0,1,0.259259259259259,1,1,0.148148148148148,0.148148148148148
adler,9,2,1,12,0,0,0,9,10,2,0,0,40,33,10,5,1,5,0,0,0,11,5,3,0,36,25,0.526315789473684,1,1,0.142857142857143,0.285714285714286,1,0,0.142857142857143,0,1,0.142857142857143,0.6,0,0.285714285714286,0,1,0.142857142857143,1,0.35,0.428571428571429,0.285714285714286
md5,9,2,1,12,0,0,0,9,10,2,0,0,40,33,10,5,1,6,0,0,0,11,6,3,0,38,28,0.526315789473684,1,1,0.142857142857143,0.285714285714286,1,0,0.142857142857143,0,1,0.142857142857143,1,0.6,0.142857142857143,0.285714285714286,1,0.142857142857143,1,0.409090909090909,0.428571428571429,0.428571428571429
crc,9,2,1,12,0,0,0,9,10,2,0,0,40,33,10,5,1,5,0,0,0,11,5,3,0,36,25,0.526315789473684,1,1,0.142857142857143,0.285714285714286,1,0,0.142857142857143,0,1,0.142857142857143,0.6,0,0.285714285714286,0,1,0.142857142857143,1,0.35,0.428571428571429,0.285714285714286
setupIndex,6,4,0,3,0,0,0,9,4,2,0,0,25,17,13,4,1,33,0,0,0,14,8,6,0,70,82,0.68421052631579,1,1,0.444444444444444,0.111111111111111,1,1,0.444444444444444,0.111111111111111,1,0.444444444444444,1,0,0.111111111111111,0,1,0.444444444444444,1,0,0.222222222222222,0
indexDocs,6,4,0,3,0,0,0,9,4,2,0,0,25,17,15,3,1,25,1,0,0,20,3,2,1,73,87,0.714285714285714,1,1,0.125,0.25,1,0,0.25,0,1,0.25,1,0,0.25,0,1,0.125,1,1,0.375,0.25
setMapping,82,25,1,117,4,2,0,117,81,59,0,4,493,442,4,1,1,23,0,0,0,7,4,2,0,45,47,0.046511627906977,1,0,0.666666666666667,0,0.333333333333333,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.666666666666667,1,0.296296296296296,0.333333333333333,1
warmUp,82,25,1,117,4,2,0,117,81,59,0,4,493,442,10,2,1,11,1,0,0,15,6,5,0,53,69,0.108695652173913,1,0.15,0.75,0.75,1,0.15,0.25,0.75,1,0.25,0.125,0,0.75,0,1,0.75,1,0.130434782608696,0.25,0.75
measureAgg,82,25,1,117,4,2,0,117,81,59,0,4,493,442,16,4,1,9,2,0,0,23,6,5,3,67,83,0.163265306122449,1,1,0.571428571428571,0.428571428571429,0.666666666666667,0.105263157894737,0.285714285714286,0.285714285714286,1,0.142857142857143,0.125,0,0.428571428571429,0,1,0.571428571428571,1,0.186915887850467,0.142857142857143,0.571428571428571
start,27,5,1,21,0,0,0,56,34,36,0,13,178,192,24,5,1,17,0,0,0,21,16,14,0,79,97,0.470588235294118,1,0.166666666666667,0.133333333333333,0.066666666666667,1,0.75,0.133333333333333,0.2,1,0.133333333333333,1,0.75,0.133333333333333,0.2,1,0.133333333333333,1,0.75,0.266666666666667,0.2
assertBasicSearchWorks,10,2,0,12,0,0,0,13,12,0,0,0,39,83,20,3,1,34,0,0,0,25,8,5,4,86,103,0.666666666666667,1,1,0.421052631578947,0.368421052631579,1,0,0.263157894736842,0,1,0.210526315789474,1,1,0.210526315789474,0.157894736842105,1,0.421052631578947,1,0.186046511627907,0.736842105263158,0.421052631578947
assertUpgradeWorks,10,2,0,12,0,0,0,13,12,0,0,0,39,83,6,0,1,10,1,0,0,4,3,0,0,19,23,0.375,1,0,0.333333333333333,0,0,0,0,0,1,1,1,0,0.666666666666667,0,1,1,1,0.111111111111111,0.666666666666667,1
loadIndex,12,2,1,21,0,0,0,10,6,2,0,0,54,60,23,7,1,20,2,0,0,29,10,8,0,86,152,0.657142857142857,1,1,0.166666666666667,0.25,1,0,0.083333333333333,0,1,0.083333333333333,1,1,0.25,0.083333333333333,1,0.166666666666667,1,0,0.833333333333333,0
loadIndex,10,2,0,12,0,0,0,13,12,0,0,0,39,83,23,7,1,20,2,0,0,29,10,8,0,86,152,0.696969696969697,1,1,0.166666666666667,0.083333333333333,1,1,0.083333333333333,0.083333333333333,1,0.083333333333333,1,1,0.25,0.083333333333333,1,0.166666666666667,1,0,0.833333333333333,0
assertIndexSanity,10,2,0,12,0,0,0,13,12,0,0,0,39,83,7,2,1,18,0,0,0,8,1,1,0,33,35,0.411764705882353,1,1,0.333333333333333,0.166666666666667,1,0,0.166666666666667,0,1,0.333333333333333,1,0,0.166666666666667,0,1,0.333333333333333,1,0,0.5,0
importIndex,10,2,0,12,0,0,0,13,12,0,0,0,39,83,7,2,0,9,0,0,0,5,2,2,0,18,25,0.411764705882353,1,0,0.25,0,1,0,0.25,0,1,0.25,1,0,0.25,0,1,0.25,1,0,0.5,0
assertNewReplicasWork,10,2,0,12,0,0,0,13,12,0,0,0,39,83,8,2,1,24,0,0,0,11,7,3,0,51,53,0.444444444444444,1,0,0.428571428571429,0,1,0,0.428571428571429,0,1,0.285714285714286,1,0,0.285714285714286,0,1,0.428571428571429,1,1,0.285714285714286,0.142857142857143
assertRealtimeGetWorks,10,2,0,12,0,0,0,13,12,0,0,0,39,83,10,5,1,36,0,0,0,11,7,0,0,69,89,0.5,1,1,0.222222222222222,0.111111111111111,0,0,0,0,1,0.555555555555556,1,0,0.222222222222222,0,1,0.555555555555556,1,1,0.222222222222222,0.222222222222222
assertDeleteByQueryWorked,10,2,0,12,0,0,0,13,12,0,0,0,39,83,6,1,1,9,1,0,0,3,2,0,0,17,21,0.375,1,0.5,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0.054054054054054,0.666666666666667,0.666666666666667
assertBasicAggregationWorks,10,2,0,12,0,0,0,13,12,0,0,0,39,83,17,6,1,29,0,0,0,18,3,0,4,69,67,0.62962962962963,1,0.2,0.5,0.166666666666667,0,0,0,0,1,0.166666666666667,1,0,0.166666666666667,0,1,0.5,1,0,0.583333333333333,0
assertIndexSanity,4,1,1,7,0,0,0,7,1,1,0,0,20,43,7,2,1,17,0,0,0,7,1,1,0,31,30,0.636363636363636,1,1,0.333333333333333,0.166666666666667,1,0,0.166666666666667,0,1,0.333333333333333,1,0,0.166666666666667,0,1,0.333333333333333,1,0,0.5,0
unwrap,4,2,1,6,0,0,0,11,8,6,0,0,31,72,17,2,1,6,3,0,0,11,1,0,1,34,51,0.80952380952381,1,1,0.5,0.5,0,0,0,0,1,0.25,1,0,0.25,0,1,0.5,1,0.136363636363636,0.25,0.5
assertHeaders,4,2,1,6,0,0,0,11,8,6,0,0,31,72,6,1,0,14,0,0,0,7,0,0,0,22,73,0.6,1,0,1,0,0,0,0,0,1,0.666666666666667,0,0,0,0,1,1,0,0,0,0
getAllocationCommand,18,5,1,47,2,0,0,14,6,0,0,1,87,53,23,5,1,20,3,0,0,23,0,1,3,68,73,0.560975609756098,1,0.333333333333333,0.1,0.1,1,0,0.1,0,1,0.1,0,0,0,0,1,0.4,1,0.875,0.1,0.7
assertAllocatorInstance,3,1,1,8,0,0,0,5,9,2,0,1,25,32,7,1,1,10,0,0,0,4,2,1,0,19,28,0.7,1,0,0.25,0,1,0,0.25,0,1,0.75,1,0,0.25,0,1,0.75,1,0.4,0.25,0.5
assertAllocatorInstance,3,1,1,8,0,0,0,5,8,2,0,1,25,34,7,1,1,10,0,0,0,4,2,1,0,19,28,0.7,1,0,0.25,0,1,0,0.25,0,1,0.75,1,0,0.25,0,1,0.75,1,0.4,0.25,0.5
